OrderID,Order Year,Order Quarter,Order Month,Order Day,Customer Name,Customer Country,Customer City,ProductName,Product CategoryName,Quantity,UnitPrice in USD,Unit Discount in %,UnitCost in USD,Shipper Name,Freight Cost (Paid by Customer),Latitude of City,Longitude of City,Code
10289,2017,Qtr 1,March,22,Eintrach GS,Germany,Berlin,Chantell Shirt,Women's Clothes,30,20.54,0,15.45,SafeAndFast,1883.1,52.52,13.4049,DEU
10289,2017,Qtr 1,March,22,Eintrach GS,Germany,Berlin,WFS Shoes,Women's Footwear,9,35.6,0,29.25,SafeAndFast,1883.1,52.52,13.4049,DEU
10290,2018,Qtr 1,March,25,Eintrach GS,Germany,Berlin,Davenport Shoes,Men's Footwear,15,126.03,0,100.74,SafeAndFast,1883.1,52.52,13.4049,DEU
10290,2018,Qtr 1,March,25,Eintrach GS,Germany,Berlin,Finnish Sport Blades,Sportswear,15,19.66,0,15.43,SafeAndFast,1883.1,52.52,13.4049,DEU
10290,2018,Qtr 1,March,25,Eintrach GS,Germany,Berlin,O-Man Underwear,Men's Clothes,20,6.57,0,4.72,SafeAndFast,1883.1,52.52,13.4049,DEU
10290,2018,Qtr 1,March,25,Eintrach GS,Germany,Berlin,Wrap Skirt,Women's Clothes,10,13.49,0,10.95,SafeAndFast,1883.1,52.52,13.4049,DEU
10338,2015,Qtr 2,May,22,Eintrach GS,Germany,Berlin,Baby Dark Lounge Suit,Baby Clothes,15,25.4,0,22.71,SafeAndFast,1883.1,52.52,13.4049,DEU
10338,2015,Qtr 2,May,22,Eintrach GS,Germany,Berlin,TieBreak Tennis shoes,Men's Footwear,20,26.24,0,19.35,SafeAndFast,1883.1,52.52,13.4049,DEU
10349,2017,Qtr 2,June,4,Eintrach GS,Germany,Berlin,Patamonia Fleece Jacket,Sportswear,24,34.18,0,30.27,SafeAndFast,1883.1,52.52,13.4049,DEU
10463,2018,Qtr 3,July,2,Eintrach GS,Germany,Berlin,Squash Shorts,Sportswear,21,9.67,0,7.4,SafeAndFast,1883.1,52.52,13.4049,DEU
10463,2018,Qtr 3,July,2,Eintrach GS,Germany,Berlin,Walking Shoes,Women's Footwear,50,14.86,0,10.95,SafeAndFast,1883.1,52.52,13.4049,DEU
10510,2017,Qtr 1,February,11,Eintrach GS,Germany,Berlin,Bow tie,Men's Clothes,36,7.89,0.100000001,6.61,SafeAndFast,1883.1,52.52,13.4049,DEU
10510,2017,Qtr 1,February,11,Eintrach GS,Germany,Berlin,Davenport Shoes,Men's Footwear,36,132.34,0,100.74,SafeAndFast,1883.1,52.52,13.4049,DEU
10526,2016,Qtr 1,March,2,Eintrach GS,Germany,Berlin,Aino Shoes,Baby Clothes,10,26.24,0,21.11,SafeAndFast,1883.1,52.52,13.4049,DEU
10526,2016,Qtr 1,March,2,Eintrach GS,Germany,Berlin,Lenin Jeansshorts,Men's Clothes,8,19.53,0.150000006,15.37,SafeAndFast,1883.1,52.52,13.4049,DEU
10526,2016,Qtr 1,March,2,Eintrach GS,Germany,Berlin,Slip-on Shoes,Women's Footwear,30,41.69,0.150000006,34.17,SafeAndFast,1883.1,52.52,13.4049,DEU
10585,2017,Qtr 2,June,27,Eintrach GS,Germany,Berlin,Lundenhagen Boots,Men's Footwear,15,25.04,0,22.12,SafeAndFast,1883.1,52.52,13.4049,DEU
10621,2017,Qtr 1,March,1,Eintrach GS,Germany,Berlin,Atles Lussekofta,Men's Clothes,15,32.47,0,26.49,SafeAndFast,1883.1,52.52,13.4049,DEU
10621,2017,Qtr 1,March,1,Eintrach GS,Germany,Berlin,DSW Sandals,Women's Footwear,10,9.64,0,7.43,SafeAndFast,1883.1,52.52,13.4049,DEU
10621,2017,Qtr 1,March,1,Eintrach GS,Germany,Berlin,Squash Shorts,Sportswear,5,9.89,0,7.4,SafeAndFast,1883.1,52.52,13.4049,DEU
10621,2017,Qtr 1,March,1,Eintrach GS,Germany,Berlin,US-Master Jeans,Men's Clothes,20,27.34,0,24.98,SafeAndFast,1883.1,52.52,13.4049,DEU
10627,2017,Qtr 1,March,7,Eintrach GS,Germany,Berlin,Lace Shoes,Sportswear,15,30.72,0,25.39,SafeAndFast,1883.1,52.52,13.4049,DEU
10627,2017,Qtr 1,March,7,Eintrach GS,Germany,Berlin,Mehmet-Napp,Baby Clothes,35,1.18,0.150000006,0.89,SafeAndFast,1883.1,52.52,13.4049,DEU
10643,2017,Qtr 2,June,21,Eintrach GS,Germany,Berlin,RDL Suit,Children's Clothes,15,46.56,0.25,36.81,SafeAndFast,1883.1,52.52,13.4049,DEU
10643,2017,Qtr 2,June,21,Eintrach GS,Germany,Berlin,Rodbye Troje,Baby Clothes,2,11.15,0.25,9.07,SafeAndFast,1883.1,52.52,13.4049,DEU
10643,2017,Qtr 2,June,21,Eintrach GS,Germany,Berlin,Terence Top,Women's Clothes,21,56.32,0.25,48.17,SafeAndFast,1883.1,52.52,13.4049,DEU
10692,2016,Qtr 4,November,27,Eintrach GS,Germany,Berlin,Serve-Shirt,Women's Clothes,20,19.25,0,15.9,SafeAndFast,1883.1,52.52,13.4049,DEU
10702,2017,Qtr 3,July,9,Eintrach GS,Germany,Berlin,Borat Mankini Swimsuit,Men's Clothes,15,428.69,0,304.7,SafeAndFast,1883.1,52.52,13.4049,DEU
10702,2017,Qtr 3,July,9,Eintrach GS,Germany,Berlin,Chantell Shirt,Women's Clothes,6,20.16,0,15.45,SafeAndFast,1883.1,52.52,13.4049,DEU
10711,2017,Qtr 2,May,17,Eintrach GS,Germany,Berlin,Duck Shirt,Baby Clothes,42,9.38,0,7.28,SafeAndFast,1883.1,52.52,13.4049,DEU
10711,2017,Qtr 2,May,17,Eintrach GS,Germany,Berlin,Jack Flash Dress,Women's Clothes,120,62.9,0,52.38,SafeAndFast,1883.1,52.52,13.4049,DEU
10711,2017,Qtr 2,May,17,Eintrach GS,Germany,Berlin,Squash Shorts,Sportswear,12,8.77,0,7.4,SafeAndFast,1883.1,52.52,13.4049,DEU
10732,2017,Qtr 2,June,2,Eintrach GS,Germany,Berlin,Borat Mankini Swimsuit,Men's Clothes,20,412.5,0,304.7,SafeAndFast,1883.1,52.52,13.4049,DEU
10743,2017,Qtr 2,June,13,Eintrach GS,Germany,Berlin,Rodbye Troje,Baby Clothes,28,13.03,0.050000001,9.07,SafeAndFast,1883.1,52.52,13.4049,DEU
10748,2017,Qtr 2,June,16,Eintrach GS,Germany,Berlin,DSW Sandals,Women's Footwear,44,9.54,0,7.43,SafeAndFast,1883.1,52.52,13.4049,DEU
10748,2017,Qtr 2,June,16,Eintrach GS,Germany,Berlin,Duck Trousers,Baby Clothes,40,18.01,0,16.34,SafeAndFast,1883.1,52.52,13.4049,DEU
10748,2017,Qtr 2,June,16,Eintrach GS,Germany,Berlin,Slip-on Shoes,Women's Footwear,28,36.96,0,34.17,SafeAndFast,1883.1,52.52,13.4049,DEU
10750,2016,Qtr 4,November,15,Eintrach GS,Germany,Berlin,Danske Treshoe,Men's Footwear,40,8.82,0.150000006,8.44,SafeAndFast,1883.1,52.52,13.4049,DEU
10750,2016,Qtr 4,November,15,Eintrach GS,Germany,Berlin,Kool Sunglasses,Children's Clothes,5,21.77,0.150000006,20.36,SafeAndFast,1883.1,52.52,13.4049,DEU
10750,2016,Qtr 4,November,15,Eintrach GS,Germany,Berlin,Rasta WCT,Sportswear,25,9.05,0.150000006,6.69,SafeAndFast,1883.1,52.52,13.4049,DEU
10757,2016,Qtr 4,November,21,Eintrach GS,Germany,Berlin,Baywatch Swimsuit,Swimwear,30,7.75,0,6.76,SafeAndFast,1883.1,52.52,13.4049,DEU
10757,2016,Qtr 4,November,21,Eintrach GS,Germany,Berlin,Lace Shoes,Sportswear,30,27.96,0,25.39,SafeAndFast,1883.1,52.52,13.4049,DEU
10757,2016,Qtr 4,November,21,Eintrach GS,Germany,Berlin,Rasta WCT,Sportswear,7,7.82,0,6.69,SafeAndFast,1883.1,52.52,13.4049,DEU
10757,2016,Qtr 4,November,21,Eintrach GS,Germany,Berlin,WFS Shoes,Women's Footwear,24,35.35,0,29.25,SafeAndFast,1883.1,52.52,13.4049,DEU
10764,2017,Qtr 2,June,29,Eintrach GS,Germany,Berlin,Chantell Shirt,Women's Clothes,20,20,0.100000001,15.45,SafeAndFast,1883.1,52.52,13.4049,DEU
10764,2017,Qtr 2,June,29,Eintrach GS,Germany,Berlin,Terence Top,Women's Clothes,130,54.53,0.100000001,48.17,SafeAndFast,1883.1,52.52,13.4049,DEU
10812,2017,Qtr 4,November,29,Eintrach GS,Germany,Berlin,Oyaki Kimono,Women's Clothes,40,12.53,0.100000001,8.96,SafeAndFast,1883.1,52.52,13.4049,DEU
10812,2017,Qtr 4,November,29,Eintrach GS,Germany,Berlin,Rossi Bermuda Shorts,Men's Clothes,16,8.85,0.100000001,7.53,SafeAndFast,1883.1,52.52,13.4049,DEU
10812,2017,Qtr 4,November,29,Eintrach GS,Germany,Berlin,Wrap Skirt,Women's Clothes,20,13.76,0,10.95,SafeAndFast,1883.1,52.52,13.4049,DEU
10813,2018,Qtr 3,July,3,Eintrach GS,Germany,Berlin,Mr2 Trousers,Men's Clothes,12,17.45,0.200000003,16.17,SafeAndFast,1883.1,52.52,13.4049,DEU
10813,2018,Qtr 3,July,3,Eintrach GS,Germany,Berlin,Rodbye Troje,Baby Clothes,35,11.99,0,9.07,SafeAndFast,1883.1,52.52,13.4049,DEU
10835,2017,Qtr 3,August,11,Eintrach GS,Germany,Berlin,Rasta WCT,Sportswear,15,8.04,0,6.69,SafeAndFast,1883.1,52.52,13.4049,DEU
10835,2017,Qtr 3,August,11,Eintrach GS,Germany,Berlin,Wrap Skirt,Women's Clothes,2,12.3,0.200000003,10.95,SafeAndFast,1883.1,52.52,13.4049,DEU
10852,2017,Qtr 3,August,22,Eintrach GS,Germany,Berlin,Lace Shoes,Sportswear,50,31.44,0,25.39,SafeAndFast,1883.1,52.52,13.4049,DEU
10852,2017,Qtr 3,August,22,Eintrach GS,Germany,Berlin,Mr2 Trousers,Men's Clothes,15,19.57,0,16.17,SafeAndFast,1883.1,52.52,13.4049,DEU
10852,2017,Qtr 3,August,22,Eintrach GS,Germany,Berlin,TieBreak Tennis shoes,Men's Footwear,6,23.24,0,19.35,SafeAndFast,1883.1,52.52,13.4049,DEU
10905,2017,Qtr 4,December,20,Eintrach GS,Germany,Berlin,Lenin Jeansshorts,Men's Clothes,20,19.6,0.050000001,15.37,SafeAndFast,1883.1,52.52,13.4049,DEU
10909,2017,Qtr 4,December,22,Eintrach GS,Germany,Berlin,Duck Shirt,Baby Clothes,5,10.09,0,7.28,SafeAndFast,1883.1,52.52,13.4049,DEU
10909,2017,Qtr 4,December,22,Eintrach GS,Germany,Berlin,Runner Shoes,Children's Clothes,12,40.47,0,33.11,SafeAndFast,1883.1,52.52,13.4049,DEU
10909,2017,Qtr 4,December,22,Eintrach GS,Germany,Berlin,Wimbledon T-Shirt,Sportswear,15,9.88,0,7.33,SafeAndFast,1883.1,52.52,13.4049,DEU
10952,2017,Qtr 4,October,12,Eintrach GS,Germany,Berlin,RDL Suit,Children's Clothes,2,44.55,0,36.81,SafeAndFast,1883.1,52.52,13.4049,DEU
10952,2017,Qtr 4,October,12,Eintrach GS,Germany,Berlin,Shagall Socks,Women's Clothes,16,3.87,0.050000001,3.21,SafeAndFast,1883.1,52.52,13.4049,DEU
10990,2017,Qtr 4,October,28,Eintrach GS,Germany,Berlin,AAA Running Shoe,Sportswear,66,28.09,0.150000006,22.24,SafeAndFast,1883.1,52.52,13.4049,DEU
10990,2017,Qtr 4,October,28,Eintrach GS,Germany,Berlin,Basket Shoes,Sportswear,65,10.39,0,8.78,SafeAndFast,1883.1,52.52,13.4049,DEU
10990,2017,Qtr 4,October,28,Eintrach GS,Germany,Berlin,Baywatch Swimsuit,Swimwear,60,7.49,0.150000006,6.76,SafeAndFast,1883.1,52.52,13.4049,DEU
10990,2017,Qtr 4,October,28,Eintrach GS,Germany,Berlin,Feiss Fleece Trousers,Sportswear,65,39.37,0.150000006,33.18,SafeAndFast,1883.1,52.52,13.4049,DEU
10994,2018,Qtr 2,May,31,Eintrach GS,Germany,Berlin,Rasta WCT,Sportswear,18,8.21,0.050000001,6.69,SafeAndFast,1883.1,52.52,13.4049,DEU
11005,2017,Qtr 4,December,3,Eintrach GS,Germany,Berlin,Lenin Jeansshorts,Men's Clothes,2,19,0,15.37,SafeAndFast,1883.1,52.52,13.4049,DEU
11005,2017,Qtr 4,December,3,Eintrach GS,Germany,Berlin,Rasta WCT,Sportswear,10,8.85,0,6.69,SafeAndFast,1883.1,52.52,13.4049,DEU
11011,2018,Qtr 2,June,7,Eintrach GS,Germany,Berlin,Atles Lussekofta,Men's Clothes,20,31.72,0,26.49,SafeAndFast,1883.1,52.52,13.4049,DEU
11011,2018,Qtr 2,June,7,Eintrach GS,Germany,Berlin,Onesy Dress,Baby Clothes,40,45.98,0.050000001,37.17,SafeAndFast,1883.1,52.52,13.4049,DEU
11051,2017,Qtr 4,November,23,Eintrach GS,Germany,Berlin,Samba Soccer Socks,Men's Clothes,10,4.14,0.200000003,3.9,SafeAndFast,1883.1,52.52,13.4049,DEU
11064,2017,Qtr 4,December,27,Eintrach GS,Germany,Berlin,Cap,Sportswear,55,11.41,0,9.67,SafeAndFast,1883.1,52.52,13.4049,DEU
11064,2017,Qtr 4,December,27,Eintrach GS,Germany,Berlin,Duck Shirt,Baby Clothes,12,10.23,0,7.28,SafeAndFast,1883.1,52.52,13.4049,DEU
11064,2017,Qtr 4,December,27,Eintrach GS,Germany,Berlin,Feiss Fleece Trousers,Sportswear,4,39.76,0.100000001,33.18,SafeAndFast,1883.1,52.52,13.4049,DEU
11064,2017,Qtr 4,December,27,Eintrach GS,Germany,Berlin,Jack Flash Dress,Women's Clothes,25,61.21,0.100000001,52.38,SafeAndFast,1883.1,52.52,13.4049,DEU
11064,2017,Qtr 4,December,27,Eintrach GS,Germany,Berlin,TieBreak Tennis shoes,Men's Footwear,77,26.89,0.100000001,19.35,SafeAndFast,1883.1,52.52,13.4049,DEU
10323,2015,Qtr 3,July,4,Noch Einmal GMBH,Germany,Brandenburg,Basket Vest,Sportswear,4,14.34,0,10.85,SafeAndFast,671.27,52.39,13.0635,DEU
10323,2015,Qtr 3,July,4,Noch Einmal GMBH,Germany,Brandenburg,Sumi Underwear,Women's Clothes,5,6.12,0,4.98,SafeAndFast,671.27,52.39,13.0635,DEU
10323,2015,Qtr 3,July,4,Noch Einmal GMBH,Germany,Brandenburg,Terence Top,Women's Clothes,4,61.21,0,48.17,SafeAndFast,671.27,52.39,13.0635,DEU
10325,2015,Qtr 4,December,4,Noch Einmal GMBH,Germany,Brandenburg,Aino Shoes,Baby Clothes,12,23.09,0,21.11,SafeAndFast,671.27,52.39,13.0635,DEU
10325,2015,Qtr 4,December,4,Noch Einmal GMBH,Germany,Brandenburg,Kool Sunglasses,Children's Clothes,9,21.14,0,20.36,SafeAndFast,671.27,52.39,13.0635,DEU
10325,2015,Qtr 4,December,4,Noch Einmal GMBH,Germany,Brandenburg,Oyaki Kimono,Women's Clothes,40,10.96,0,8.96,SafeAndFast,671.27,52.39,13.0635,DEU
10325,2015,Qtr 4,December,4,Noch Einmal GMBH,Germany,Brandenburg,Rossi Bermuda Shorts,Men's Clothes,4,7.8,0,7.53,SafeAndFast,671.27,52.39,13.0635,DEU
10325,2015,Qtr 4,December,4,Noch Einmal GMBH,Germany,Brandenburg,Shagall Socks,Women's Clothes,6,3.71,0,3.21,SafeAndFast,671.27,52.39,13.0635,DEU
10456,2015,Qtr 4,November,20,Noch Einmal GMBH,Germany,Brandenburg,Basket Shoes,Sportswear,40,9.19,0.150000006,8.78,SafeAndFast,671.27,52.39,13.0635,DEU
10456,2015,Qtr 4,November,20,Noch Einmal GMBH,Germany,Brandenburg,Finnish Sport Blades,Sportswear,21,20.08,0.150000006,15.43,SafeAndFast,671.27,52.39,13.0635,DEU
10457,2015,Qtr 4,November,20,Noch Einmal GMBH,Germany,Brandenburg,Rasta WCT,Sportswear,36,7.85,0,6.69,SafeAndFast,671.27,52.39,13.0635,DEU
10468,2016,Qtr 1,February,1,Noch Einmal GMBH,Germany,Brandenburg,Baby Dark Lounge Suit,Baby Clothes,8,23.55,0,22.71,SafeAndFast,671.27,52.39,13.0635,DEU
10468,2016,Qtr 1,February,1,Noch Einmal GMBH,Germany,Brandenburg,Summer Shorts,Swimwear,15,11.59,0,10.48,SafeAndFast,671.27,52.39,13.0635,DEU
10506,2016,Qtr 1,January,10,Noch Einmal GMBH,Germany,Brandenburg,Basket Vest,Sportswear,18,14.77,0.100000001,10.85,SafeAndFast,671.27,52.39,13.0635,DEU
10506,2016,Qtr 1,January,10,Noch Einmal GMBH,Germany,Brandenburg,US-Master Jeans,Men's Clothes,14,30.75,0.100000001,24.98,SafeAndFast,671.27,52.39,13.0635,DEU
10542,2016,Qtr 2,April,17,Noch Einmal GMBH,Germany,Brandenburg,Desperado Jeans,Men's Clothes,15,28.21,0.050000001,21.1,SafeAndFast,671.27,52.39,13.0635,DEU
10542,2016,Qtr 2,April,17,Noch Einmal GMBH,Germany,Brandenburg,Patamonia Fleece Jacket,Sportswear,24,32.62,0.050000001,30.27,SafeAndFast,671.27,52.39,13.0635,DEU
10630,2017,Qtr 2,April,9,Noch Einmal GMBH,Germany,Brandenburg,Borat Mankini Swimsuit,Men's Clothes,35,402.23,0,304.7,SafeAndFast,671.27,52.39,13.0635,DEU
10630,2017,Qtr 2,April,9,Noch Einmal GMBH,Germany,Brandenburg,Feiss Fleece Trousers,Sportswear,12,35.28,0.050000001,33.18,SafeAndFast,671.27,52.39,13.0635,DEU
10718,2016,Qtr 4,November,21,Noch Einmal GMBH,Germany,Brandenburg,Lace Shoes,Sportswear,20,30.16,0,25.39,SafeAndFast,671.27,52.39,13.0635,DEU
10718,2016,Qtr 4,November,21,Noch Einmal GMBH,Germany,Brandenburg,Mehmet-Tröja,Baby Clothes,40,7.85,0,6.45,SafeAndFast,671.27,52.39,13.0635,DEU
10718,2016,Qtr 4,November,21,Noch Einmal GMBH,Germany,Brandenburg,Tank Swimsuit,Swimwear,36,10.11,0,7.92,SafeAndFast,671.27,52.39,13.0635,DEU
10718,2016,Qtr 4,November,21,Noch Einmal GMBH,Germany,Brandenburg,Wimbledon T-Shirt,Sportswear,20,9.07,0,7.33,SafeAndFast,671.27,52.39,13.0635,DEU
10799,2018,Qtr 1,January,22,Noch Einmal GMBH,Germany,Brandenburg,Aino Shoes,Baby Clothes,20,23.17,0.150000006,21.11,SafeAndFast,671.27,52.39,13.0635,DEU
10799,2018,Qtr 1,January,22,Noch Einmal GMBH,Germany,Brandenburg,Rasta WCT,Sportswear,25,9.09,0,6.69,SafeAndFast,671.27,52.39,13.0635,DEU
10799,2018,Qtr 1,January,22,Noch Einmal GMBH,Germany,Brandenburg,Samba Soccer Socks,Men's Clothes,20,4.57,0.150000006,3.9,SafeAndFast,671.27,52.39,13.0635,DEU
10817,2018,Qtr 1,February,1,Noch Einmal GMBH,Germany,Brandenburg,Bike Helmet,Sportswear,40,29.96,0.150000006,26.13,SafeAndFast,671.27,52.39,13.0635,DEU
10817,2018,Qtr 1,February,1,Noch Einmal GMBH,Germany,Brandenburg,Duck Trousers,Baby Clothes,60,18.08,0.150000006,16.34,SafeAndFast,671.27,52.39,13.0635,DEU
10817,2018,Qtr 1,February,1,Noch Einmal GMBH,Germany,Brandenburg,Lace Shoes,Sportswear,25,27.05,0.150000006,25.39,SafeAndFast,671.27,52.39,13.0635,DEU
10817,2018,Qtr 1,February,1,Noch Einmal GMBH,Germany,Brandenburg,Le Baby Dress,Women's Clothes,30,81.73,0,62.38,SafeAndFast,671.27,52.39,13.0635,DEU
10849,2017,Qtr 3,August,19,Noch Einmal GMBH,Germany,Brandenburg,Bike Helmet,Sportswear,18,33.5,0.150000006,26.13,SafeAndFast,671.27,52.39,13.0635,DEU
10849,2017,Qtr 3,August,19,Noch Einmal GMBH,Germany,Brandenburg,Chantell Shirt,Women's Clothes,49,19.75,0,15.45,SafeAndFast,671.27,52.39,13.0635,DEU
10893,2017,Qtr 3,September,14,Noch Einmal GMBH,Germany,Brandenburg,Baby Dark Lounge Suit,Baby Clothes,35,27.4,0,22.71,SafeAndFast,671.27,52.39,13.0635,DEU
10893,2017,Qtr 3,September,14,Noch Einmal GMBH,Germany,Brandenburg,Davenport Shoes,Men's Footwear,24,126.28,0,100.74,SafeAndFast,671.27,52.39,13.0635,DEU
10893,2017,Qtr 3,September,14,Noch Einmal GMBH,Germany,Brandenburg,Mehmet-Tröja,Baby Clothes,20,7.39,0,6.45,SafeAndFast,671.27,52.39,13.0635,DEU
10893,2017,Qtr 3,September,14,Noch Einmal GMBH,Germany,Brandenburg,Samba Soccer Socks,Men's Clothes,10,4.7,0,3.9,SafeAndFast,671.27,52.39,13.0635,DEU
10893,2017,Qtr 3,September,14,Noch Einmal GMBH,Germany,Brandenburg,Tuxedo Top,Women's Clothes,30,20.11,0,16.14,SafeAndFast,671.27,52.39,13.0635,DEU
11028,2018,Qtr 3,July,14,Noch Einmal GMBH,Germany,Brandenburg,Feiss Fleece Trousers,Sportswear,35,36.77,0,33.18,SafeAndFast,671.27,52.39,13.0635,DEU
11028,2018,Qtr 3,July,14,Noch Einmal GMBH,Germany,Brandenburg,Rasta WCT,Sportswear,24,8.63,0,6.69,SafeAndFast,671.27,52.39,13.0635,DEU
10260,2017,Qtr 3,July,15,Casual Clothing,Germany,Cologne,Duck Shirt,Baby Clothes,16,10.02,0.25,7.28,SafeAndFast,549.79,50.94,6.9599,DEU
10260,2017,Qtr 3,July,15,Casual Clothing,Germany,Cologne,Lace Shoes,Sportswear,15,28.82,0.25,25.39,SafeAndFast,549.79,50.94,6.9599,DEU
10260,2017,Qtr 3,July,15,Casual Clothing,Germany,Cologne,Lightweight Sandals,Women's Footwear,50,18.58,0,16.14,SafeAndFast,549.79,50.94,6.9599,DEU
10260,2017,Qtr 3,July,15,Casual Clothing,Germany,Cologne,US-Master Jeans,Men's Clothes,21,29.37,0.25,24.98,SafeAndFast,549.79,50.94,6.9599,DEU
10407,2015,Qtr 3,August,4,Casual Clothing,Germany,Cologne,Atles Lussekofta,Men's Clothes,15,32.33,0,26.49,SafeAndFast,549.79,50.94,6.9599,DEU
10407,2015,Qtr 3,August,4,Casual Clothing,Germany,Cologne,Desperado Jeans,Men's Clothes,30,25.52,0,21.1,SafeAndFast,549.79,50.94,6.9599,DEU
10407,2015,Qtr 3,August,4,Casual Clothing,Germany,Cologne,Tube Socks,Sportswear,15,2.11,0,1.65,SafeAndFast,549.79,50.94,6.9599,DEU
10508,2016,Qtr 1,January,11,Casual Clothing,Germany,Cologne,Aino Shoes,Baby Clothes,10,24.09,0,21.11,SafeAndFast,549.79,50.94,6.9599,DEU
10508,2016,Qtr 1,January,11,Casual Clothing,Germany,Cologne,Terence Top,Women's Clothes,10,64.02,0,48.17,SafeAndFast,549.79,50.94,6.9599,DEU
10554,2017,Qtr 4,December,26,Casual Clothing,Germany,Cologne,DSW Sandals,Women's Footwear,20,9.42,0.050000001,7.43,SafeAndFast,549.79,50.94,6.9599,DEU
10554,2017,Qtr 4,December,26,Casual Clothing,Germany,Cologne,Lace Shoes,Sportswear,20,26.8,0.050000001,25.39,SafeAndFast,549.79,50.94,6.9599,DEU
10554,2017,Qtr 4,December,26,Casual Clothing,Germany,Cologne,Wimbledon T-Shirt,Sportswear,30,9.81,0.050000001,7.33,SafeAndFast,549.79,50.94,6.9599,DEU
10554,2017,Qtr 4,December,26,Casual Clothing,Germany,Cologne,Wrap Skirt,Women's Clothes,10,13.62,0.050000001,10.95,SafeAndFast,549.79,50.94,6.9599,DEU
10580,2017,Qtr 1,January,20,Casual Clothing,Germany,Cologne,Duck Shirt,Baby Clothes,9,9.74,0.050000001,7.28,SafeAndFast,549.79,50.94,6.9599,DEU
10580,2017,Qtr 1,January,20,Casual Clothing,Germany,Cologne,Kool Sunglasses,Children's Clothes,15,23.07,0.050000001,20.36,SafeAndFast,549.79,50.94,6.9599,DEU
10580,2017,Qtr 1,January,20,Casual Clothing,Germany,Cologne,Stretch Pants,Women's Clothes,30,9.28,0.050000001,8.68,SafeAndFast,549.79,50.94,6.9599,DEU
10684,2017,Qtr 2,April,22,Casual Clothing,Germany,Cologne,Duck Trousers,Baby Clothes,20,18.24,0,16.34,SafeAndFast,549.79,50.94,6.9599,DEU
10684,2017,Qtr 2,April,22,Casual Clothing,Germany,Cologne,Game Over T-Shirt,Sportswear,30,5.49,0,4.44,SafeAndFast,549.79,50.94,6.9599,DEU
10684,2017,Qtr 2,April,22,Casual Clothing,Germany,Cologne,Lundenhagen Boots,Men's Footwear,40,26.29,0,22.12,SafeAndFast,549.79,50.94,6.9599,DEU
10766,2017,Qtr 1,January,29,Casual Clothing,Germany,Cologne,Cap,Sportswear,40,11.61,0,9.67,SafeAndFast,549.79,50.94,6.9599,DEU
10766,2017,Qtr 1,January,29,Casual Clothing,Germany,Cologne,Mr2 Trousers,Men's Clothes,40,19.7,0,16.17,SafeAndFast,549.79,50.94,6.9599,DEU
10766,2017,Qtr 1,January,29,Casual Clothing,Germany,Cologne,Runner Shoes,Children's Clothes,35,37.68,0,33.11,SafeAndFast,549.79,50.94,6.9599,DEU
10833,2017,Qtr 4,December,11,Casual Clothing,Germany,Cologne,Jack Flash Dress,Women's Clothes,9,60.67,0.100000001,52.38,SafeAndFast,549.79,50.94,6.9599,DEU
10833,2017,Qtr 4,December,11,Casual Clothing,Germany,Cologne,Rossi Bermuda Shorts,Men's Clothes,9,8.83,0.100000001,7.53,SafeAndFast,549.79,50.94,6.9599,DEU
10833,2017,Qtr 4,December,11,Casual Clothing,Germany,Cologne,Runner Shoes,Children's Clothes,20,40.58,0.100000001,33.11,SafeAndFast,549.79,50.94,6.9599,DEU
10999,2018,Qtr 3,July,1,Casual Clothing,Germany,Cologne,Duck Shirt,Baby Clothes,20,9.5,0.050000001,7.28,SafeAndFast,549.79,50.94,6.9599,DEU
10999,2018,Qtr 3,July,1,Casual Clothing,Germany,Cologne,Summit Hiking Boots,Men's Footwear,15,98.47,0.050000001,82.74,SafeAndFast,549.79,50.94,6.9599,DEU
10999,2018,Qtr 3,July,1,Casual Clothing,Germany,Cologne,Wrap Skirt,Women's Clothes,21,12.04,0.050000001,10.95,SafeAndFast,549.79,50.94,6.9599,DEU
11020,2017,Qtr 3,August,10,Casual Clothing,Germany,Cologne,Sapporoo Gloves,Baby Clothes,24,7.14,0.150000006,6.2,SafeAndFast,549.79,50.94,6.9599,DEU
10263,2018,Qtr 1,February,18,Grunewald,Germany,Cunewalde,Baby Dark Lounge Suit,Baby Clothes,60,26.57,0.25,22.71,SafeAndFast,1774.84,51.10,14.5167,DEU
10263,2018,Qtr 1,February,18,Grunewald,Germany,Cunewalde,Samba Soccer Socks,Men's Clothes,28,4.09,0,3.9,SafeAndFast,1774.84,51.10,14.5167,DEU
10263,2018,Qtr 1,February,18,Grunewald,Germany,Cunewalde,Wimbledon T-Shirt,Sportswear,60,9.46,0.25,7.33,SafeAndFast,1774.84,51.10,14.5167,DEU
10263,2018,Qtr 1,February,18,Grunewald,Germany,Cunewalde,X-Train Shoes,Children's Clothes,36,27.87,0.25,24.39,SafeAndFast,1774.84,51.10,14.5167,DEU
10273,2017,Qtr 2,May,1,Grunewald,Germany,Cunewalde,Borat Mankini Swimsuit,Men's Clothes,33,412.16,0.050000001,304.7,SafeAndFast,1774.84,51.10,14.5167,DEU
10273,2017,Qtr 2,May,1,Grunewald,Germany,Cunewalde,Casual Boots,Sportswear,20,25.45,0,20.2,SafeAndFast,1774.84,51.10,14.5167,DEU
